collector,date,sex,species,id_num,weight,adult,subadult,juvenile,M_testes_abd,M_testes_inguin,M_testes_scrot,F_vagina_imperf,F_vaging_perf,F_vagina_plug,F_nipple_sm,F_nipple_med,F_nipple_lg,F_lact_cond,F_preg_cond,condition,recap_stat,grid,trap_num,habitat
BROWN,1984-07-26,M,PERMAN,253,23,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,PSM,66,ROCK
BROWN,1984-07-26,M,PERMAN,254,19.5,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,PSM,34,DRME
BROWN,1984-07-26,F,PERMAN,252,30,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,DAMP,NNN,PSM,98,DRME
BROWN,1984-07-26,F,PERMAN,259,15,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,PSM,96,DRME
WALAND,1984-07-26,F,PERMAN,245,22,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,GOOD,NNN,PSM,20,ROCK
WALAND,1984-07-27,F,PERMAN,244,17,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,DAMP,NNN,PSM,70,DRME
WALAND,1984-07-27,F,PERMAN,245,26,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,DAMP,NNN,PSM,73,ROCK
WALAND,1984-07-27,F,PERMAN,257,23,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,DAMP,NNN,PSM,50,ROCK
WALAND,1984-07-27,M,PERMAN,254,21.5,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DAMP,NNN,PSM,45,ROCK
WALAND,1984-07-27,F,PERMAN,243,19.5,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,DAMP,NNN,PSM,20,ROCK
WALAND,1984-07-27,M,PERMAN,239,16,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TAIL,NNN,PSM,19,ROCK
SCG,1984-07-31,F,OCHPRI,43,71,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,31B,NaN
SCG,1984-07-31,F,OCHPRI,B48B51,130,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,29B,NaN
SCG,1984-07-31,F,OCHPRI,W257,121,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,56,NaN
SCG,1984-07-31,F,OCHPRI,GG19,120,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,65,NaN
SCG,1984-07-31,F,OCHPRI,O42G50,92,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,75,NaN
SCG,1984-07-31,M,OCHPRI,B28Y29,107,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,34,NaN
SCG,1984-07-31,M,OCHPRI,27B38,110,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,33B,NaN
SCG,1984-07-31,M,OCHPRI,OY73,133,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,24,NaN
SCG,1984-07-31,M,OCHPRI,O49,117,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,70,NaN
SCG,1984-07-31,F,OCHPRI,401,163,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,LITT,NNN,NaN,26,NaN
SCG,1984-07-31,M,OCHPRI,R30G31,154,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,37,NaN
BROWN,1984-08-01,M,MICMON,276,12,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DAMP,NNN,FOOD,A1,FELL
SCG,1984-08-01,F,OCHPRI,RR44,116,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,75,NaN
SCG,1984-08-01,F,OCHPRI,Y53Y52,148,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,57,NaN
SCG,1984-08-01,M,OCHPRI,W20Y45,129,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,77,NaN
SCG,1984-08-01,F,OCHPRI,16,131,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,66,NaN
SCG,1984-08-01,M,OCHPRI,B447,191,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,64,NaN
WALAND,1984-08-01,F,PERMAN,260,20,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,DAMP,NNN,FFA,2,FELL
WALAND,1984-08-01,F,PERMAN,261,18,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,FFSM,C10,FELL
WALAND,1984-08-01,M,PERMAN,232,15,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,FFSM,B8,FELL
WALAND,1984-08-01,F,PERMAN,262,21.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,GOOD,NNN,FFSM,E10,FELL
WALAND,1984-08-01,F,PERMAN,263,28,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,GOOD,NNN,FFSM,G8,FELL
WALAND,1984-08-01,F,PERMAN,264,19,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,FFSM,G1,FELL
WALAND,1984-08-01,F,PERMAN,265,20,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,FFSM,H10,FELL
WALAND,1984-08-01,M,PERMAN,235,20,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,FFSM,J8,FELL
BROWN,1984-08-01,F,PERMAN,215,25,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,FOOD,E1,FELL
BROWN,1984-08-01,M,PERMAN,226,20,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,FOOD,J3,FELL
RNB,1984-08-02,F,OCHPRI,R69,119,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,76,NaN
RNB,1984-08-02,M,OCHPRI,37Y47,129,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,17,NaN
RNB,1984-08-02,U,OCHPRI,70,66,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,5,NaN
RNB,1984-08-02,F,OCHPRI,B35,140,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,64,NaN
RNB,1984-08-02,F,OCHPRI,G18,140,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,65,NaN
RNB,1984-08-02,M,PERMAN,281,14,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,FFA,17,FELL
RNB,1984-08-02,M,PERMAN,282,22,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EARS,NNN,FFA,14,FELL
RNB,1984-08-02,M,PERMAN,234,17.5,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,FFA,10,FELL
RICK,1984-08-02,M,PERMAN,227,20,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,J10,FELL
RNB,1984-08-02,F,PERMAN,264,21.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NNN,FFSM,I1,FELL
RNB,1984-08-02,F,PERMAN,263,22,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,B9,FELL
RNB,1984-08-02,F,PERMAN,277,17.5,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,F1,FELL
RNB,1984-08-02,F,PERMAN,278,16.5,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,E10,FELL
RNB,1984-08-02,F,PERMAN,279,21.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NNN,FFSM,E9,FELL
RNB,1984-08-02,F,PERMAN,280,15,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,E3,FELL
RNB,1984-08-02,M,PERMAN,232,17,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,B10,FELL
RNB,1984-08-02,F,PERMAN,283,17.5,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,B9,FELL
RNB,1984-08-02,F,PERMAN,260,21.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NNN,FFSM,B7,FELL
WALAND,1984-08-02,F,PERMAN,268,17,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,FOOD,I10,FELL
WALAND,1984-08-02,M,PERMAN,266,14,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,FOOD,C2,FELL
WALAND,1984-08-02,F,PERMAN,238,23.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,GOOD,NNN,FOOD,D2,FELL
WALAND,1984-08-02,F,PERMAN,267,13.5,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,FOOD,J2,FELL
WALAND,1984-08-02,F,PERMAN,219,22,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,GOOD,NNN,FOOD,J3,FELL
WALAND,1984-08-02,F,PERMAN,215,23,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,GOOD,NNN,FOOD,E5,FELL
RNB,1984-08-03,U,MICMON,299,9,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DEAD,NNN,FFSM,I2,FELL
RNB,1984-08-03,F,PERMAN,280,13,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NNN,FFA,25,FELL
RNB,1984-08-03,F,PERMAN,285,22.5,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NNN,FFA,21,FELL
RNB,1984-08-03,M,PERMAN,236,15,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,FFA,13,FELL
RNB,1984-08-03,M,PERMAN,281,18,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,FFA,17,FELL
RNB,1984-08-03,F,PERMAN,300,13,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,J6,FELL
RNB,1984-08-03,F,PERMAN,265,20,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,NNN,FFSM,J9,FELL
RNB,1984-08-03,F,PERMAN,264,19.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,NNN,FFSM,H1,FELL
RNB,1984-08-03,M,PERMAN,288,13.5,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,H4,FELL
RNB,1984-08-03,F,PERMAN,263,22,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,H6,FELL
RNB,1984-08-03,F,PERMAN,297,19.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,G7,FELL
RNB,1984-08-03,F,PERMAN,295,24,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NNN,FFSM,G3,FELL
RNB,1984-08-03,F,PERMAN,261,15,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,VAGI,NNN,FFSM,G1,FELL
RNB,1984-08-03,F,PERMAN,278,16,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,E10,FELL
RNB,1984-08-03,F,PERMAN,279,17,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NNN,FFSM,D10,FELL
RNB,1984-08-03,F,PERMAN,260,20,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NNN,FFSM,B7,FELL
RNB,1984-08-03,M,PERMAN,282,20.5,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,FFSM,B9,FELL
RNB,1984-08-03,M,PERMAN,228,18,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EARS,NNN,FFSM,J2,FELL
WALAND,1984-08-03,F,PERMAN,215,25.5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,GOOD,NNN,FOOD,D6,FELL
WALAND,1984-08-03,M,PERMAN,226,21,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,FOOD,F2,FELL
WALAND,1984-08-03,F,PERMAN,304,14.5,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,FOOD,F4,FELL
WALAND,1984-08-03,F,PERMAN,238,17,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,FOOD,E2,FELL
WALAND,1984-08-03,M,PERMAN,303,15,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GOOD,NNN,FOOD,H3,FELL
WALAND,1984-08-03,F,PERMAN,301,15,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,FOOD,H6,FELL
WALAND,1984-08-03,F,PERMAN,302,15.5,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,GOOD,NNN,FOOD,I2,FELL
RICK,1984-08-08,M,MARFLA,215216,2150,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,3,NaN
RICK,1984-08-08,M,MARFLA,219218,2450,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,11,NaN
RICK,1984-08-08,F,MARFLA,108107,2850,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,8,NaN
RICK,1984-08-08,F,MARFLA,221,3000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,EARS,YRT,NaN,16,NaN
RICK,1984-08-08,F,MARFLA,W213Y214,2250,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,PIKA,8,NaN
RICK,1984-08-08,F,MARFLA,202222,3000,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,PIKA,11,NaN
RICK,1984-08-08,F,MARFLA,220207,2500,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EARS,YRT,PIKA,28,NaN
RICK,1984-08-08,M,MARFLA,215,2250,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,PIKA,20,NaN
RNB,1984-08-08,F,OCHPRI,B48B51,130,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,29,NaN
RNB,1984-08-08,F,OCHPRI,311W317,152,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,28,NaN
RNB,1984-08-08,M,OCHPRI,RG31,160,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,37,NaN
SCG,1984-08-08,F,OCHPRI,16O75,138,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,66,NaN
SCG,1984-08-08,F,OCHPRI,W7843,93,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,31B,NaN
SCG,1984-08-08,F,OCHPRI,R71B72,116,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,37,NaN
SCG,1984-08-08,M,OCHPRI,O49O68,129,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,70,NaN
SCG,1984-08-08,M,OCHPRI,W57,82,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,5,NaN
SCG,1984-08-08,F,OCHPRI,312W,156,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,68,NaN
RNB,1984-08-08,F,OCHPRI,B,146,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,PIKA,15,NaN
RICK,1984-08-09,F,MARFLA,223B212,2950,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,EARS,YRT,NaN,16,FELL
RICK,1984-08-09,M,MARFLA,R239240,5000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,3,NaN
RNB,1984-08-09,U,OCHPRI,O58W60,100,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,60,NaN
RNB,1984-08-09,M,OCHPRI,B305O306,159,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,20,NaN
RNB,1984-08-09,M,OCHPRI,B447,198,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,12,NaN
SCG,1984-08-09,F,OCHPRI,Y60B66,96,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,70,NaN
SCG,1984-08-09,F,OCHPRI,810811,148,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YYY,NaN,33B,NaN
SCG,1984-08-09,M,OCHPRI,R720,160,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,69,NaN
RICK,1984-08-10,M,OCHPRI,O49O68,137,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,70,NaN
RNB,1984-08-10,M,OCHPRI,G61O62,106,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,44,NaN
RICKB,1984-08-13,F,OCHPRI,Y65B66,109,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,51,NaN
RICKB,1984-08-13,M,OCHPRI,O49O68,141,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,70,NaN
RNB,1984-08-13,M,OCHPRI,O64R63,107,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,55,NaN
RNB,1984-08-13,M,OCHPRI,R94Y95,88,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,37,NaN
RNB,1984-08-13,M,OCHPRI,W67W67,97,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,6,NaN
RNB,1984-08-13,M,OCHPRI,37Y47,128,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,17,NaN
RNB,1984-08-13,M,OCHPRI,318O323,159,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,74,NaN
SCG,1984-08-13,F,OCHPRI,B48B51,126,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,29,NaN
SCG,1984-08-13,F,OCHPRI,B3592,146,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,15,NaN
SCG,1984-08-13,F,OCHPRI,W917,122,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,50,NaN
SCG,1984-08-13,F,OCHPRI,R9970,88,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,7B,NaN
SCG,1984-08-13,F,OCHPRI,Y53Y52,154,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,56,NaN
SCG,1984-08-13,F,OCHPRI,R69,122,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,35,NaN
SCG,1984-08-13,F,OCHPRI,R24R44,123,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,75,NaN
SCG,1984-08-13,F,OCHPRI,O58W60,100,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,61,NaN
SCG,1984-08-13,F,OCHPRI,71R72,126,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,37,NaN
SCG,1984-08-13,M,OCHPRI,B76W72,79,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,50,NaN
SCG,1984-08-13,M,OCHPRI,G100B98,77,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1ST,NaN,47,NaN
SCG,1984-08-13,M,OCHPRI,B28Y29,126,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,34,NaN
SCG,1984-08-13,M,OCHPRI,27B,142,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,33,NaN
SCG,1984-08-13,M,OCHPRI,G1314,148,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,80,NaN
SCG,1984-08-13,M,OCHPRI,W43,113,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,31B,NaN
SCG,1984-08-13,M,OCHPRI,16O75,140,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,30,NaN
SCG,1984-08-13,M,OCHPRI,O39Y73,148,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,24B,NaN
SCG,1984-08-13,M,OCHPRI,W20Y45,155,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,38,NaN
SCG,1984-08-13,M,OCHPRI,O9746,120,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,YRT,NaN,29,NaN
SCG,1984-08-13,F,OCHPRI,311W,146,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,29B,NaN
SCG,1984-08-13,F,OCHPRI,312W,148,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NNN,NaN,16B,NaN
